politician,polltype,subgroup,start_date,end_date,pollster_rating_name,sample_size,raw_sample_size,population,weight,approve,disapprove,approve_adjusted,disapprove_adjusted,tracking,url,poll_id,question_id,created_at,timestamp,pollster_rating_id,subpopulation
Joe Biden,potus-approve,All polls,10/31/2022,11/1/2022,Ipsos,1004,1004,a,0.472977446,40.49,54.91,39.88499099,55.00073048,NA,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,81423,164559,11/1/2022,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,10/29/2022,10/31/2022,Morning Consult,2202,2202,a,0.586844294,44,50,42.85022411,51.27166628,NA,https://morningconsult.com/2023/01/11/podcasts-listen-watch-with-video/,81965,167047,1/11/2023,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/1/2022,10/31/2022,SurveyMonkey,7164,180517,a,1.360249949,43,55,41.78920893,53.04807269,NA,https://www.surveymonkey.com/curiosity/biden-approval-tracker-2022/,81624,165295,11/7/2022,2023-11-10T14:34:52Z,324,NA
Joe Biden,potus-approve,All polls,10/27/2022,10/31/2022,YouGov,1641,1641,a,0.506603889,42,49,42.01152528,49.6618537,NA,https://news.yahoo.com/final-yahoo-news-you-gov-midterm-poll-spells-trouble-democrats-171717450.html,81482,164838,11/3/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,10/28/2022,10/31/2022,NewsNation,1017,1017,rv,0.824507631,44.16,55.85,40.59199311,54.40982915,NA,https://www.newsnationnow.com/polls/poll-voters-reveal-top-issues-on-eve-of-midterms/,81440,164667,11/2/2022,2023-11-10T14:34:52Z,696,NA
Joe Biden,potus-approve,All polls,10/28/2022,10/31/2022,Morning Consult,2005,2005,rv,0.559978583,43,55,40.85022411,55.59726473,NA,https://assets.morningconsult.com/wp-uploads/2022/11/01153131/2210189_crosstabs_POLITICO_RVs_v1_11-02-22_SH.pdf,81435,164621,11/2/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/26/2022,10/31/2022,SSRS,1508,1508,a,1.004002684,41,59,39.50909323,56.07980347,NA,https://www.cnn.com/2022/11/02/politics/cnn-poll-gop-congressional-election/index.html,81434,164589,11/2/2022,2023-11-10T14:34:52Z,297,NA
Joe Biden,potus-approve,All polls,10/28/2022,10/30/2022,Leger,1005,1005,a,0.819628845,44,54,43.03356646,52.87890248,NA,https://leger360.com/surveys/joe-biden-and-kamala-harris-approval-ratings-november-3-2022/,81515,164948,11/4/2022,2023-11-10T14:34:52Z,572,NA
Joe Biden,potus-approve,All polls,10/27/2022,10/30/2022,Benenson Strategy Group,1000,1000,rv,0.817587425,45,55,42.25593107,53.34140602,NA,https://www.prnewswire.com/news-releases/days-before-the-election-new-poll-finds-fears-of-authoritarianism-are-on-the-rise-and-confidence-in-democracy-is-waning-301668141.html,81506,164917,11/3/2022,2023-11-10T14:34:52Z,30,NA
Joe Biden,potus-approve,All polls,10/26/2022,10/30/2022,Quinnipiac University,2203,2203,a,1.213504669,36,53,39.82756237,51.93794908,NA,https://poll.qu.edu/poll-release?releaseid=3861,81443,164672,11/2/2022,2023-11-10T14:34:52Z,267,NA
Joe Biden,potus-approve,All polls,10/27/2022,10/30/2022,Trafalgar Group,1089,1089,lv,0.853194688,39.4,59.3,41.69369588,54.94745289,NA,https://www.thetrafalgargroup.org/news/nat-biden-approval-1030/,81363,164395,10/31/2022,2023-11-10T14:34:52Z,338,NA
Joe Biden,potus-approve,All polls,10/26/2022,10/30/2022,Rasmussen Reports,1500,1500,lv,0.500668003,45,54,43.88480563,50.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,81362,164394,10/31/2022,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,10/27/2022,10/29/2022,Morning Consult,2210,2210,a,0.587909348,44,52,42.85022411,53.27166628,NA,https://morningconsult.com/2022/11/14/women-gender-focused-support-companies-consumers-survey/,81512,170449,3/7/2023,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/23/2022,10/29/2022,Morning Consult,7164,45000,a,1.058502815,42,52,40.85022411,53.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,81476,164832,11/3/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/27/2022,10/29/2022,Morning Consult,7164,7947,lv,1.058502815,43,56,40.25821001,56.83366211,TRUE,https://morningconsult.com/2022-midterm-elections-tracker/,81397,164475,11/1/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/10/2022,10/28/2022,Morning Consult,4420,4420,a,0.831429373,44,52,42.85022411,53.27166628,NA,https://morningconsult.com/2022/12/08/covid-19-vaccine-importance-children-survey/,81792,166123,12/8/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/27/2022,10/28/2022,Morning Consult,2210,2210,a,0.587909348,46,50,44.85022411,51.27166628,NA,https://morningconsult.com/2022/11/07/kanye-west-ye-brand-antisemitism/,81576,165120,11/7/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/26/2022,10/28/2022,YouGov,2119,2119,rv,0.575678098,44,56,43.01152528,55.98745216,NA,https://www.cbsnews.com/news/poll-republicans-lead-house-2022-10-30/,81353,164377,10/30/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,10/24/2022,10/27/2022,WPA Intelligence,1434,1434,rv,0.979058808,49,49,45.95387122,49.34441733,NA,https://www.city-journal.org/article/toward-a-conservative-popularism,83374,178617,8/9/2023,2023-11-10T14:34:52Z,383,NA
Joe Biden,potus-approve,All polls,10/24/2022,10/27/2022,Public Opinion Strategies,1000,1000,rv,0.817587425,46,54,43.47646114,52.4345592,NA,https://conservativeenergynetwork.org/overwhelming-majorities-say-candidates-should-care-about-clean-energy-and-climate-change-as-americans-head-to-the-ballot-box/,82000,167244,1/18/2023,2023-11-10T14:34:52Z,260,NA
Joe Biden,potus-approve,All polls,10/24/2022,10/27/2022,Marist College,1586,1586,a,1.029640922,42,50,42.03067336,50.94339705,NA,https://maristpoll.marist.edu/polls/2022-midterm-elections/,81433,164587,11/2/2022,2023-11-10T14:34:52Z,183,NA
Joe Biden,potus-approve,All polls,10/25/2022,10/26/2022,Morning Consult,2210,2210,a,0.587909348,44,52,42.85022411,53.27166628,NA,https://morningconsult.com/2022/11/03/resale-shopping-ebay-facebook-marketplace/,81480,164836,11/3/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/20/2022,10/26/2022,Morning Consult,7164,45000,a,1.058502815,42,52,40.85022411,53.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,81473,164829,11/3/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/22/2022,10/26/2022,Fabrizio Lee & Associates/Impact Research,1500,1500,rv,1.001336006,43,55,42.01375707,52.49801305,NA,https://www.wsj.com/articles/gop-prospects-rise-amid-economic-pessimism-wsj-poll-finds-11667295002,81406,164503,11/1/2022,2023-11-10T14:34:52Z,694,NA
Joe Biden,potus-approve,All polls,10/24/2022,10/26/2022,Morning Consult,7164,7947,lv,1.058502815,44,55,41.25821001,55.83366211,TRUE,https://morningconsult.com/2022-midterm-elections-tracker/,81394,164472,11/1/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/24/2022,10/26/2022,Echelon Insights,1014,1014,rv,0.823290645,46,53,44.08363423,51.80313254,NA,https://echeloninsights.com/in-the-news/2022-omnibus-october/,81309,164238,10/27/2022,2023-11-10T14:34:52Z,407,NA
Joe Biden,potus-approve,All polls,10/24/2022,10/26/2022,Big Village,1006,1006,a,0.820036519,41.1,51.6,42.08052906,52.93349054,NA,https://big-village.com/public-opinion-polling/,81268,164101,10/26/2022,2023-11-10T14:34:52Z,37,NA
Joe Biden,potus-approve,All polls,10/25/2022,10/25/2022,InsiderAdvantage,750,750,lv,0.70805148,43.5,54,42.62033416,51.70055296,NA,https://amgreatness.com/2022/10/27/voters-give-biden-43-5-approval-rating-prefer-gop-to-control-congress-in-new-insider-advantage-poll/,81310,164287,10/27/2022,2023-11-10T14:34:52Z,243,NA
Joe Biden,potus-approve,All polls,10/22/2022,10/25/2022,YouGov,1500,1500,a,0.484350618,41.54,50.82,41.55152528,51.4818537,NA,https://today.yougov.com/topics/politics/articles-reports/2022/10/26/politics-elections-economist-yougov-poll-oct-2022,81267,164093,10/26/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,10/23/2022,10/25/2022,Rasmussen Reports,1500,1500,lv,0.500668003,45,53,43.88480563,49.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,81264,164088,10/26/2022,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,10/24/2022,10/25/2022,Ipsos,1005,1005,a,0.473212934,38.87,54.77,38.26499099,54.86073048,NA,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,81259,164035,10/25/2022,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,10/18/2022,10/24/2022,Ipsos,4413,4413,a,0.991609182,40,54,39.39499099,54.09073048,NA,https://www.ipsos.com/en-us/news-polls/americans-continue-to-feel-economic-pressure-with-inflation-remaining-top-issue,81414,164530,11/1/2022,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,10/20/2022,10/24/2022,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.817587425,43,55,41.62789904,53.46515112,NA,https://navigatorresearch.org/democrats-narrowly-lead-in-the-race-for-congress/,81297,164181,10/27/2022,2023-11-10T14:34:52Z,413,NA
Joe Biden,potus-approve,All polls,10/19/2022,10/24/2022,Suffolk University,1000,1000,lv,0.817587425,43.5,52.6,43.46763055,50.57373551,NA,https://www.usatoday.com/story/news/politics/2022/10/27/republicans-resurgent-economy-midterms/10596369002/,81296,164180,10/27/2022,2023-11-10T14:34:52Z,323,NA
Joe Biden,potus-approve,All polls,10/17/2022,10/23/2022,Morning Consult,7164,45000,a,1.058502815,42,52,40.85022411,53.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,81292,164176,10/27/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/21/2022,10/23/2022,Morning Consult,2005,2005,rv,0.559978583,43,55,40.85022411,55.59726473,NA,https://assets.morningconsult.com/wp-uploads/2022/10/25151347/2210148_crosstabs_POLITICO_RVs_v2_10-26-22_SH.pdf,81260,164045,10/26/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/19/2022,10/23/2022,GQR,1000,1000,rv,0.817587425,45,55,41.26708986,54.56644745,NA,https://democracycorps.com/national-surveys/democrats-must-still-close-on-the-cost-of-living/,81258,164033,10/25/2022,2023-11-10T14:34:52Z,126,NA
Joe Biden,potus-approve,All polls,10/21/2022,10/23/2022,Morning Consult,7164,7800,lv,1.058502815,44,55,41.25821001,55.83366211,TRUE,https://morningconsult.com/2022-midterm-elections-tracker/,81241,163975,10/25/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/19/2022,10/21/2022,Morning Consult,2210,2210,a,0.587909348,44,51,42.85022411,52.27166628,NA,https://morningconsult.com/2022/10/31/next-james-bond-hardy-cavill/,81376,164440,10/31/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/14/2022,10/21/2022,YouGov,3000,3000,a,0.684975213,41,52,41.01152528,52.6618537,NA,https://www.vice.com/en/article/n7z9a8/republican-voters-white-supremacy,81304,164215,10/27/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,10/14/2022,10/20/2022,Morning Consult,7164,45000,a,1.058502815,42,51,40.85022411,52.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,81289,164173,10/27/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/3/2022,10/20/2022,Gallup,1009,1009,a,0.821258328,40,56,39.87637083,54.24708092,NA,https://news.gallup.com/poll/403970/biden-job-approval-back-down.aspx,81257,164022,10/25/2022,2023-11-10T14:34:52Z,112,NA
Joe Biden,potus-approve,All polls,10/18/2022,10/20/2022,Morning Consult,7164,7947,lv,1.058502815,45,54,42.25821001,54.83366211,TRUE,https://morningconsult.com/2022-midterm-elections-tracker/,81238,163972,10/25/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/17/2022,10/20/2022,American Research Group,1100,1100,a,0.857492926,39,55,37.98754612,55.52888729,NA,https://americanresearchgroup.com/economy/,81172,163768,10/21/2022,2023-11-10T14:34:52Z,9,NA
Joe Biden,potus-approve,All polls,10/18/2022,10/20/2022,Rasmussen Reports,1500,1500,lv,0.500668003,44,54,42.88480563,50.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,81167,163762,10/21/2022,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,10/17/2022,10/19/2022,The Winston Group,1300,1300,rv,0.93219309,39,51,38.20748212,54.20287004,NA,https://www.winningtheissues.org/wp-content/uploads/2022/10/Winning-the-Issues-October-2022-National-Survey.pdf,81340,164357,10/28/2022,2023-11-10T14:34:52Z,385,NA
Joe Biden,potus-approve,All polls,10/17/2022,10/19/2022,YouGov,1000,1000,a,0.395470624,40,52,40.01152528,52.6618537,NA,https://polsci.umass.edu/toplines-and-crosstabs-oct-2022-biden-approval-rates-trump-insurrection-charges,81180,163938,10/24/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,10/18/2022,10/19/2022,Emerson College,1000,1000,rv,0.817587425,39,52.7,38.45781342,55.23992021,NA,https://emersoncollegepolling.com/national-poll-biden-approval-drops-as-republicans-congressional-control-chances-improve/,81164,163739,10/21/2022,2023-11-10T14:34:52Z,88,NA
Joe Biden,potus-approve,All polls,10/14/2022,10/18/2022,Hart Research Associates/Public Opinion Strategies,1000,1000,rv,0.578121613,45,52,44.33412319,50.87374793,NA,https://www.nbcnews.com/meet-the-press/first-read/anger-minds-nbc-news-poll-finds-sky-high-interest-polarization-ahead-m-rcna53512,81199,163860,10/23/2022,2023-11-10T14:34:52Z,221,NA
Joe Biden,potus-approve,All polls,10/16/2022,10/18/2022,YouGov,1500,1500,a,0.500668003,38.91,53.99,38.92152528,54.6518537,NA,https://docs.cdn.yougov.com/ez0xfzdbfl/econtoplines.pdf,81127,163585,10/19/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,10/17/2022,10/18/2022,Ipsos,1002,1002,a,0.578699445,39.97,53.91,39.36499099,54.00073048,NA,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,81113,163524,10/18/2022,2023-11-10T14:34:52Z,154,NA
Joe Biden,potus-approve,All polls,10/15/2022,10/17/2022,Morning Consult,7164,7947,lv,1.058502815,45,53,42.25821001,53.83366211,TRUE,https://morningconsult.com/2022-midterm-elections-tracker/,81235,163969,10/25/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/12/2022,10/17/2022,McLaughlin & Associates,1000,1000,lv,0.817587425,45,52,42.49432313,50.1835337,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/10/National-Presentation-RELEASE-10-18-22.pdf,81175,163793,10/21/2022,2023-11-10T14:34:52Z,203,NA
Joe Biden,potus-approve,All polls,10/13/2022,10/17/2022,Monmouth University Polling Institute,808,808,a,0.734919691,40,53,41.02187106,53.012729,NA,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_102022/,81150,163696,10/20/2022,2023-11-10T14:34:52Z,215,NA
Joe Biden,potus-approve,All polls,10/11/2022,10/17/2022,Morning Consult,7164,45000,a,1.058502815,42,52,40.85022411,53.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,81136,163624,10/20/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/13/2022,10/17/2022,Rasmussen Reports,1500,1500,lv,0.500668003,44,54,42.88480563,50.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,81110,163513,10/18/2022,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,10/13/2022,10/17/2022,YouGov,1629,1629,a,0.521752754,43,51,43.01152528,51.6618537,NA,https://news.yahoo.com/2022-poll-democratic-lead-on-midterm-ballot-nearly-disappears-as-election-approaches-154133569.html,81109,163490,10/18/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,10/10/2022,10/16/2022,Pew Research Center,5098,5098,a,1.360249949,38,59,38.77214554,55.41678138,NA,https://www.pewresearch.org/politics/2022/10/20/midterm-voting-intentions-are-divided-economic-gloom-persists/,81157,163724,10/20/2022,2023-11-10T14:34:52Z,253,NA
Joe Biden,potus-approve,All polls,10/13/2022,10/16/2022,Hart Research Associates/Public Opinion Strategies,800,800,rv,0.731272424,46,50,45.33412319,48.87374793,NA,https://www.cnbc.com/2022/10/20/gop-holds-big-leads-on-key-economic-issues-ahead-of-the-november-elections-cnbc-survey-shows.html,81141,163642,10/20/2022,2023-11-10T14:34:52Z,221,NA
Joe Biden,potus-approve,All polls,10/14/2022,10/16/2022,Morning Consult,2005,2005,rv,0.559978583,44,54,41.85022411,54.59726473,NA,https://www.politico.com/f/?id=00000183-ee9a-d578-a59f-febf3a950000,81120,163546,10/19/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/13/2022,10/15/2022,Morning Consult,2006,2006,rv,0.560118211,46,52,43.85022411,52.59726473,NA,https://morningconsult.com/2022/10/24/biden-doesnt-loom-over-midterms-like-trump/,81207,163881,10/24/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/11/2022,10/14/2022,Opinium,2000,2000,a,1.156243225,43,51,43.43915338,55.60376388,NA,https://www.opinium.com/us/resource-center/top-issues-for-americans-leading-into-the-midterms/,84528,184625,11/2/2023,2023-11-10T14:34:52Z,559,NA
Joe Biden,potus-approve,All polls,10/8/2022,10/14/2022,Morning Consult,7164,45000,a,1.058502815,41,52,39.85022411,53.27166628,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,81133,163621,10/20/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/12/2022,10/14/2022,Morning Consult,7164,7947,lv,1.058502815,45,54,42.25821001,54.83366211,TRUE,https://morningconsult.com/2022-midterm-elections-tracker/,81103,163456,10/18/2022,2023-11-10T14:34:52Z,218,NA
Joe Biden,potus-approve,All polls,10/12/2022,10/14/2022,YouGov,2068,2068,rv,0.432495565,48,52,47.01152528,51.98745216,NA,https://www.cbsnews.com/news/republicans-lead-house-control-opinion-poll-2022-10-16/,81075,163356,10/16/2022,2023-11-10T14:34:52Z,391,NA
Joe Biden,potus-approve,All polls,10/12/2022,10/13/2022,Harris Insights & Analytics,2010,2010,rv,1.159130229,42,55,39.37972414,54.85174531,NA,https://harvardharrispoll.com/key-results-october-3/,81071,163340,10/14/2022,2023-11-10T14:34:52Z,133,NA
Joe Biden,potus-approve,All polls,10/9/2022,10/12/2022,The New York Times/Siena College,792,792,rv,0.302501895,37,57,38.33343869,55.79272367,NA,https://www.nytimes.com/2022/10/18/us/politics/midterm-election-voters-democracy-poll.html,81079,163459,10/18/2022,2023-11-10T14:34:52Z,448,NA
Joe Biden,potus-approve,All polls,10/9/2022,10/12/2022,Beacon Research/Shaw & Co. Research,1206,1206,rv,0.897858415,46,53,43.31540737,51.2041853,NA,https://www.foxnews.com/official-polls/fox-news-poll-polarization-defines-midterm-election,81076,163357,10/16/2022,2023-11-10T14:34:52Z,103,NA
Joe Biden,potus-approve,All polls,10/10/2022,10/12/2022,Trafalgar Group,1079,1079,lv,0.849268323,39.1,55.7,41.39369588,51.34745289,NA,https://www.thetrafalgargroup.org/news/nat-biden-approval-1014/,81073,163348,10/15/2022,2023-11-10T14:34:52Z,338,NA
Joe Biden,potus-approve,All polls,10/12/2022,10/12/2022,Redfield & Wilton Strategies,1500,1500,rv,0.70805148,39,46,40.84596707,52.97624053,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-12-october-2022/,81067,163322,10/14/2022,2023-11-10T14:34:52Z,562,NA
Joe Biden,potus-approve,All polls,10/10/2022,10/12/2022,Rasmussen Reports,1500,1500,lv,0.500668003,45,54,43.88480563,50.87489544,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,81049,163274,10/13/2022,2023-11-10T14:34:52Z,277,NA
Joe Biden,potus-approve,All polls,10/9/2022,10/11/2022,Morning Consult,7164,7947,lv,1.058502815,44,55,41.25821001,55.83366211,TRUE,https://morningconsult.com/2022-midterm-elections-tracker/,81100,163453,10/18/2022,2023-11-10T14:34:52Z,218,NA
